Sentence_id,sentence
52457,"طفل عمرو اربعة عشرة سنه يُقتل برصاص في الصدر امس في كسلا وتجي الحكومه يقولو ليك ديل كانو عايزين يحتلو الاذاعة"
52458,"الطفل ذنبو شنو طيب امه ذنبها شنو يضيع جناها اخواته الصغار ديلك الي عرفهم بالموت شنو"
52459,"الشعب البتتكلم عنه ده حيقشكم من جذوركم قحاته على كيزان على عساكر يوم واحد و عشرين اكتوبر بداية البل"
52460,"لو بتتكلم عن اللجنه الأمنية بتاعت الكيزان فهي في السلطه   حسي منو فينا العايز يرجع الكيزان يا منبطحين"
52461,"أحب اقول ليك الليله حمدوك عمل مع الكيزان  مصالحه علني بس أنته طبعا مافاضي من الطبيل"
52462,"لاحظت انه كتير جداً من المتحدثين بيتعاملوا مع المؤتمر الإقتصادي على أساس انه ركن نقاش"
52463,"الاسلوب والنفس الحار والانتقاد هم ثلاث ارباع الكلام   والبيهللو و يصفروا وراء ديل انا ما عارف تمت دعوتهم كيف زاتو لي مؤتمر زي ده"
52464,"اي زول داقي جرس للكتاش و الناس كلها شامة الوضع طيب الحل لو قلتي لي في البل بجي بديك كف اموجي"
52465,"زي ما في ناس واقفة في الصف ومناها تكب بنزين في ناس تانية كتيرة مناها انها تقيف في الصف بس"
52466,"اى كوز ندوسو دوس يامغرور كل البلد دارفور تسقط بس هى لله لا للسلطة ولا للجاه"
52467,"في ناس بحاولوا يجوعونا عديل نحن كشعب مستهدفين في عمرنا من قبل العسكرلان ما ممكن الازمة تصل للدرجة دي"
52468,"يعني لو ماعندي إمكانية على حسب وضع مرتبي الضعيف المقسمو كمونية مافي داعي اركب عربية واتشحططت في المواصلات صح"
52469,"مشكلة نهضة السودان انو نحنا ساكنين فيهو وكان اتقسم حتة حتة برضو ما بتفقو"
52470,"عشان كدا لازم نعترف بالحقيقة ونكون صريحين انو حضنا ماسورة في عز السخانة"
52471,"الله يكضب الشينة هناك أزمة  في اللساتك المستعملة ثورة تاني تقوم كيف يا ناس السلمية"
52472,"عبرت الجدادة و قالت تسقط تالت و رابع و مية الحل في البل الثورة لسا نية"
52473,"الجدادة  الي عبرت قبيل ديك حاولت إغتيالي قبل عبورها للشارع الخيانة حارة"
52474,"يا كافي البلا لا جهزت عروكتا و لا طبقت حنتا ولا حفرة دخان ولعتا و ماشة الوزارة غبشة"
52475,"لحل في البل بل بس غير البل ما دايرين اي شي تجوط لحدي ما تترتب براها"
52476,"والله ياجماعه انا لقيت ليكم الحل في البل اي زول من الكيزان يقول هو عيان ماشي يتعالج خارج البلد يدوهو طلقه ويريحو منو بس"
52477,"ماشين كويس أحدما سيدا يجي يمسكها قريبا تحت تحت ناس الجهاز قالوا جهزوا خمسين الف"
52478,"وتحت تحت الحرامي كان مرسال خمجوك والمصيبة فلان قال ليهم الحل في البل دا شعاركم"
52479,"الثورة دي بتهتم بالواجهات والديكور الشعب دا فيهو بنات من اول يوم ثابين في الشارع وراكزين"
52480,"تجي الاء صلاح دي وبعد الكجر شوكتو انكسرك تجعر فينا بشعار ما فايت دقيقتين يعملو ليها القومة والقعدة دي"
52481,"بعد الحاصل في البلد دي اي بمبان زمان ولا اي ضربه من الكجر كانت لمصلحتنا فعلاً"
52482,"نت عرفت كيف مافيهوم واحد من بورتسودان النوبة هم من بدؤ  في القضارف وخشم القربة وأخيرا بورتسودان"
52483,"وحتي الحكومة المدنية والمجلس العسكري كلوم متورطين لأنهم لم يتحركوا حتي الان"
52484,"دي ونسة ساي ما تعمل ساحر ومجنون معاي الكضب ده تعمله مع الكجر بهناك"
52485,"لمن يشوفك انتصرت يقولو ليك صلح ونحنا نصدق لاننا مسلمين وبكرة يطعنوك في ضهرك تقبلها في اهل"
52486,"اخي الايدو في الموية مازي الايدو في النار  ولمن الوالي وجيشو يقيف مع اهلو النوبة ويديك طلق ورصاص حي للشباب  البيحمو اهلهم"
52487,"ده بقا حلم صعب بعيد المنال زي حجوة ام ضبيبينه زمان قالو منظرين اتفقو مع الحركات المسلحه الكان اسمهم المتمردين"
52488,"وجونا الجماعه ديل غيرو اسمهم لاسم دلع جديد قالو الكفاح المسلح مع انهم همهم الاول والاخير السلطه والكراسي"
52489,"والله يا عمنا ما معقول كدا تسوق مشكلة التطبيع للمجلس العسكري بس وتخلي قوى اعلان الحرية برة الجك"
52490,"عملنا ثورتنا برانا زول دافع عننا ماف هسي كله بيتشوبر و يقوليك الحق سرقوا الثورة"
52491,"انت متين نزلت الثورة و لا مشيت للقيادة كان مشيت الا مشيت للشمارات ساي"
52492,"بيبقى قاعد في الحوش بيشرب في المديدة و مادي رجليه و يتشوبر شوبار حياة في الدايات يقوليك هوي حمدوك داك شيوعي"
52493,"كان حمدوك داك شيوعي قاعد محلك مالك متمحن ساي ما تقون نبنيهو ما ده وطنك برضو"
52494,"شوف ي عمك انا شخصياً ضد فكرة ترش اللبن لسبب بسيط جداً رطل اللبن بقي عامل سبعين جنيه"
52495,"في بصراحة حاجة غريبة في القونين دي يعني خلو كل القوانين وجو يهبشو قوانين حساسة جدا وبتتعلق بالدين الاسلامي"
52496,"يعني باقي القوانين الفي الدستور كلها مظبوطة ومحتاجة تتغير مسكو بس في الدين"
52497,"المجد لشهداء ثورة السودان فالحرية  تليق بشعبنا إبى أنو يحكمو مجموعة مرتزقة"
52498,"ده حيكون لحن الثوره وعايزين لحن الانتصار   شوف الموسيقار محمد الامين ثوره الشعوب"
52499,"لحصه وطن للجميع     امرقوا من اي مكان   نحن اسياد روحنا     نحن السودان"
52500,"عاوزين سودان بدون كيزان من غير تجار الدين  نبذونا قالوا فيران دمرونا ديل وشتتونا"
52501,"انحنا عاوزين نعيش وماف زول يتظلم يتداس يتحقر بدون إحساس وكرامة"
52502,"يسقطوا كلهم بحكومتهم الجديدة المعينة من قبلهم والشعب هو من سيعين حكومات الكفاءات الجديدة"
52503,"هو اصلا حيحلو عشان اتفاقهم بتاع السلام يعني اصلا ملعوبة ليها فترة احنا اصلا حمدوك زاتو ماعاوزنو يستقيل ويحل حكومتو"
